movie_title,genres,duration,content_rating,budget,imdb_score
New York Minute,Comedy|Crime|Family|Romance,91,PG,30000000,4.8
Alfie,Comedy|Drama|Romance,103,R,60000000,6.2
Big Miracle,Biography|Drama|Romance,107,PG,40000000,6.5
The Deep End of the Ocean,Drama,106,PG-13,40000000,6.3
Feardotcom,Crime|Horror|Thriller,101,R,42000000,3.3
Cirque du Freak: The Vampire's Assistant,Action|Adventure|Fantasy|Thriller,109,PG-13,40000000,5.9
Victor Frankenstein,Drama|Horror|Sci-Fi|Thriller,110,PG-13,40000000,6
Duplex,Comedy,89,PG-13,40000000,5.8
Raise the Titanic,Action|Adventure|Drama|Thriller,119,PG,36000000,4.7
Universal Soldier: The Return,Action|Sci-Fi,83,R,24000000,4.1
Pandorum,Action|Horror|Mystery|Sci-Fi|Thriller,108,R,33000000,6.8
Impostor,Drama|Mystery|Sci-Fi|Thriller,102,R,40000000,6.2
Extreme Ops,Action|Adventure|Thriller,93,PG-13,40000000,4.5
Just Visiting,Comedy|Fantasy|Sci-Fi,84,PG-13,40000000,5.8
Sunshine,Adventure|Sci-Fi|Thriller,107,R,26000000,7.3
A Thousand Words,Comedy|Drama,91,PG-13,40000000,5.9
Delgo,Adventure|Animation|Comedy|Fantasy|Romance,94,PG,40000000,4.4
The Gunman,Action|Crime|Drama|Mystery|Thriller,115,R,40000000,5.8
Alex Rider: Operation Stormbreaker,Action|Adventure|Family|Thriller,93,PG,40000000,5.1
Disturbia,Drama|Mystery|Thriller,105,PG-13,20000000,6.9
Hackers,Comedy|Crime|Drama|Thriller,107,PG-13,20000000,6.2
The Hunting Party,Adventure|Comedy|Drama|Romance|Thriller|War,101,R,25000000,6.9
The Hudsucker Proxy,Comedy|Fantasy,111,PG,30000000,7.3
The Warlords,Action|Drama|History|Romance|War,113,R,40000000,7.1
Nomad: The Warrior,Drama|History|War,112,R,25000000,6
Snowpiercer,Action|Drama|Sci-Fi|Thriller,126,R,39200000,7
A Monster in Paris,Adventure|Animation|Comedy|Fantasy|Music|Romance,90,PG,25000000,6.8
The Crow,Action|Drama|Fantasy,98,R,23000000,7.6
The Time Traveler's Wife,Drama|Fantasy|Romance|Sci-Fi,107,PG-13,39000000,7.1
The Fast and the Furious,Action|Crime|Thriller,106,PG-13,38000000,6.7
Frankenweenie,Animation|Comedy|Family|Horror|Sci-Fi,87,PG,39000000,7
Serenity,Action|Adventure|Sci-Fi|Thriller,119,PG-13,40000000,8
Against the Ropes,Biography|Drama|Romance|Sport,110,PG-13,39000000,5.3
Superman III,Action|Comedy|Sci-Fi,125,PG,39000000,4.9
Grudge Match,Comedy|Sport,113,PG-13,40000000,6.4
Red Cliff,Action|Adventure|Drama|History|War,150,R,553632000,7.4
Sweet Home Alabama,Comedy|Romance,108,PG-13,38000000,6.1
The Ugly Truth,Comedy|Romance,96,R,38000000,6.5
Sgt. Bilko,Comedy,93,PG,39000000,5.7
Spy Kids 2: Island of Lost Dreams,Action|Adventure|Comedy|Family|Sci-Fi,100,PG,38000000,5.1
Star Trek: Generations,Action|Adventure|Mystery|Sci-Fi|Thriller,118,PG,35000000,6.6
The Grandmaster,Action|Biography|Drama,122,PG-13,38600000,6.5
Water for Elephants,Drama|Romance,120,PG-13,38000000,6.9
The Hurricane,Biography|Drama|Sport,146,R,38000000,7.6
Enough,Crime|Drama|Thriller,115,PG-13,38000000,5.6
Heartbreakers,Comedy|Crime|Romance,123,PG-13,35000000,6.2
Paul Blart: Mall Cop 2,Action|Comedy|Crime,94,PG,30000000,4.4
Angel Eyes,Drama|Romance,102,R,38000000,5.6
Joe Somebody,Comedy|Drama,98,PG,38000000,5.5
The Ninth Gate,Mystery|Thriller,133,R,38000000,6.7
Extreme Measures,Crime|Drama|Mystery|Thriller,118,R,38000000,6.1
Rock Star,Drama|Music,105,R,57000000,6.2
Precious,Drama,109,R,10000000,7.3
White Squall,Adventure|Drama,129,PG-13,38000000,6.6
The Thing,Horror|Mystery|Sci-Fi,109,R,15000000,8.2
Riddick,Action|Sci-Fi|Thriller,127,R,38000000,6.4
Switchback,Crime|Mystery|Thriller,118,R,37000000,6.4
Texas Rangers,Action|Adventure|Drama|Thriller|Western,110,PG-13,38000000,5.2
City of Ember,Adventure|Family|Fantasy|Sci-Fi,90,PG,55000000,6.5
The Master,Drama,144,R,32000000,7.1
Virgin Territory,Adventure|Comedy|History|Romance,97,R,38000000,4.8
The Express,Biography|Drama|Sport,130,PG,40000000,7.3
The 5th Wave,Action|Adventure|Sci-Fi|Thriller,112,PG-13,38000000,5.2
Creed,Drama|Sport,133,PG-13,35000000,7.7
The Town,Crime|Drama|Thriller,150,R,37000000,7.6
What to Expect When You're Expecting,Comedy|Drama|Romance,110,PG-13,40000000,5.7
Burn After Reading,Comedy|Drama,96,R,37000000,7
Nim's Island,Adventure|Comedy|Family|Fantasy,96,PG,37000000,6
Rush,Action|Biography|Drama|Sport,123,R,38000000,8.1
Magnolia,Drama,188,R,37000000,8
Cop Out,Action|Comedy|Crime,107,R,37000000,5.6
How to Be Single,Comedy|Romance,110,R,38000000,6.1
Dolphin Tale,Drama|Family,113,PG,37000000,6.9
Twilight,Drama|Fantasy|Romance,122,PG-13,37000000,5.2
John Q,Crime|Drama|Thriller,116,PG-13,36000000,7
Blue Streak,Action|Comedy|Crime|Thriller,93,PG-13,65000000,6.3
We're the Millers,Comedy|Crime,118,R,37000000,7
Breakdown,Action|Crime|Drama|Mystery|Thriller,93,R,36000000,6.9
Never Say Never Again,Action|Adventure|Thriller,121,PG,36000000,6.2
Hot Tub Time Machine,Comedy|Sci-Fi,101,R,36000000,6.4
Dolphin Tale 2,Drama|Family,107,PG,36000000,6.4
Reindeer Games,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,124,R,34000000,5.7
A Man Apart,Action|Crime|Drama|Thriller,109,R,36000000,6.1
Aloha,Comedy|Drama|Romance,105,PG-13,37000000,5.4
Ghosts of Mississippi,Drama|History,130,PG-13,36000000,6.7
Snow Falling on Cedars,Drama|Mystery|Romance|Thriller,127,PG-13,36000000,6.8
The Rite,Drama|Horror|Mystery|Thriller,114,PG-13,37000000,6
Gattaca,Drama|Sci-Fi|Thriller,106,PG-13,36000000,7.8
Isn't She Great,Biography|Comedy|Romance,95,R,36000000,5.3
Space Chimps,Adventure|Animation|Comedy|Family|Sci-Fi,81,G,37000000,4.5
Head of State,Comedy,95,PG-13,35200000,5.4
The Hangover,Comedy,108,R,35000000,7.8
Ip Man 3,Action|Biography|Drama|History,105,PG-13,36000000,7.2
Austin Powers: The Spy Who Shagged Me,Action|Adventure|Comedy|Crime,95,PG-13,33000000,6.6
Batman,Action|Adventure,126,PG-13,35000000,7.6
There Be Dragons,Biography|Drama|War,102,PG-13,36000000,5.9
Lethal Weapon 3,Action|Crime|Thriller,121,R,35000000,6.7
The Blind Side,Biography|Drama|Sport,129,PG-13,29000000,7.7
Spy Kids,Action|Adventure|Comedy|Family|Sci-Fi,88,PG,35000000,5.4
Horrible Bosses,Comedy|Crime,106,R,35000000,6.9
True Grit,Adventure|Drama|Western,110,PG-13,38000000,7.7
The Devil Wears Prada,Comedy|Drama|Romance,109,PG-13,35000000,6.8
Star Trek: The Motion Picture,Adventure|Mystery|Sci-Fi,143,PG,35000000,6.4
Identity Thief,Comedy|Crime,120,R,35000000,5.7
Cape Fear,Crime|Thriller,128,R,35000000,7.3
21,Crime|Drama|Thriller,123,PG-13,35000000,6.8
Trainwreck,Comedy|Romance,129,R,35000000,6.3
Guess Who,Comedy|Romance,105,PG-13,35000000,5.9
The English Patient,Drama|Romance|War,162,R,27000000,7.4
L.A. Confidential,Crime|Drama|Mystery|Thriller,138,R,35000000,8.3
Sky High,Adventure|Comedy|Family|Sci-Fi,100,PG,35000000,6.2
In & Out,Comedy,90,PG-13,35000000,6.3
Species,Action|Horror|Sci-Fi|Thriller,108,R,35000000,5.8
A Nightmare on Elm Street,Horror,101,X,1800000,7.5
The Cell,Horror|Sci-Fi|Thriller,109,R,33000000,6.3
The Man in the Iron Mask,Action|Adventure,132,PG-13,35000000,6.4
Secretariat,Biography|Drama|Family|History|Sport,123,PG,35000000,7.2
TMNT,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,87,PG,34000000,6.3
Radio,Biography|Drama|Sport,109,PG,35000000,6.9
Friends with Benefits,Comedy|Romance,109,R,35000000,6.6
Neighbors 2: Sorority Rising,Comedy,92,R,35000000,6
Saving Mr. Banks,Biography|Comedy|Drama|History|Music,125,PG-13,35000000,7.5
Malcolm X,Biography|Drama|History|Romance,202,PG-13,33000000,7.7
This Is 40,Comedy,134,R,35000000,6.2
Old Dogs,Comedy|Family,88,PG,35000000,5.4
Underworld: Rise of the Lycans,Action|Adventure|Fantasy|Sci-Fi|Thriller,92,R,35000000,6.6
License to Wed,Comedy|Romance,91,PG-13,35000000,5.3
The Benchwarmers,Comedy|Romance|Sport,75,PG-13,33000000,5.6
Must Love Dogs,Comedy|Romance,98,PG-13,30000000,5.9
Donnie Brasco,Biography|Crime|Drama,147,R,35000000,7.8
Resident Evil,Action|Horror|Sci-Fi,100,R,33000000,6.7
Poltergeist,Fantasy|Horror,120,PG,10700000,7.4
The Ladykillers,Comedy|Crime|Thriller,104,R,35000000,6.2
Max Payne,Action|Crime|Drama|Mystery|Thriller,103,PG-13,35000000,5.4
In Time,Action|Sci-Fi|Thriller,109,PG-13,40000000,6.7
The Back-up Plan,Comedy|Romance,104,PG-13,35000000,5.3
Something Borrowed,Comedy|Drama|Romance,112,PG-13,35000000,5.9
Black Knight,Adventure|Comedy|Fantasy,95,PG-13,50000000,4.8
Street Fighter,Action|Adventure|Comedy|Thriller,102,PG-13,35000000,3.8
The Pianist,Biography|Drama|War,150,R,35000000,8.5
From Hell,Horror|Mystery|Thriller,122,R,35000000,6.8
The Nativity Story,Drama|Family|Fantasy,101,PG,30000000,6.8
House of Wax,Horror,108,R,30000000,5.3
Closer,Drama|Romance,98,R,27000000,7.3
J. Edgar,Biography|Crime|Drama,137,R,35000000,6.6
Mirrors,Horror|Mystery,112,R,35000000,6.2
Queen of the Damned,Drama|Fantasy|Horror,101,R,35000000,5.2
Predator 2,Action|Horror|Sci-Fi,103,R,35000000,6.2
Untraceable,Crime|Drama|Thriller,101,R,35000000,6.2
Blast from the Past,Comedy|Drama|Romance|Sci-Fi,112,PG-13,35000000,6.6
Flash Gordon,Action|Adventure|Sci-Fi,111,PG,20000000,6.4
Jersey Girl,Comedy|Drama|Romance,102,PG-13,35000000,6.2
Alex Cross,Action|Crime|Mystery|Thriller,101,PG-13,35000000,5.1
Midnight in the Garden of Good and Evil,Crime|Drama|Mystery|Thriller,155,R,30000000,6.6
Heist,Action|Crime|Thriller,93,R,19000000,6.1
Nanny McPhee Returns,Comedy|Family|Fantasy,109,PG,35000000,6.1
Hoffa,Biography|Crime|Drama,140,R,35000000,6.6
The X Files: I Want to Believe,Drama|Mystery|Sci-Fi|Thriller,108,PG-13,30000000,5.9
Ella Enchanted,Comedy|Family|Fantasy|Romance,96,PG,35000000,6.3
Concussion,Biography|Drama|Sport,123,PG-13,35000000,7.1
Abduction,Action|Mystery|Thriller,106,PG-13,35000000,5
Valiant,Adventure|Animation|Comedy|Family|War,76,G,35000000,5.6
Wonder Boys,Comedy|Drama,107,R,55000000,7.4
Superhero Movie,Action|Comedy|Sci-Fi|Thriller,82,PG-13,35000000,4.5
Broken City,Crime|Drama|Thriller,109,R,35000000,6.2
Cursed,Comedy|Horror,99,PG-13,35000000,5
Premium Rush,Action|Crime|Thriller,91,PG-13,35000000,6.5
Hot Pursuit,Action|Comedy|Crime,87,PG-13,35000000,5.1
The Four Feathers,Adventure|Drama|Romance|War,125,PG-13,35000000,6.5
Parker,Action|Crime|Romance|Thriller,118,R,35000000,6.2
Wimbledon,Comedy|Romance|Sport,98,PG-13,31000000,6.3
Furry Vengeance,Comedy|Family,92,PG,35000000,3.8
Bait,Action|Horror|Sci-Fi,93,R,30000000,5.2
Krull,Action|Adventure|Fantasy,116,PG,27000000,6
Lions for Lambs,Drama|Thriller|War,92,R,35000000,6.2
Flight of the Intruder,Action|Drama|Thriller|War,115,PG-13,35000000,5.7
Walk Hard: The Dewey Cox Story,Comedy|Music,120,R,35000000,6.7
The Shipping News,Drama,111,R,35000000,6.8
American Outlaws,Action|Western,94,PG-13,35000000,6
The Young Victoria,Biography|Drama|History|Romance,100,PG,35000000,7.3
Whiteout,Action|Crime|Mystery|Thriller,101,R,35000000,5.5
The Tree of Life,Drama|Fantasy,139,PG-13,32000000,6.7
Knock Off,Action|Comedy|Thriller,91,R,35000000,4.8
Sabotage,Action|Crime|Drama|Thriller,109,R,35000000,5.7
The Order,Action|Mystery|Thriller,102,R,38000000,5.1
Punisher: War Zone,Action|Crime|Drama|Thriller,103,R,35000000,6
Zoom,Action|Adventure|Family|Sci-Fi,83,PG,35000000,4.2
The Walk,Adventure|Biography|Drama|Thriller,123,PG,35000000,7.4
Warriors of Virtue,Action|Adventure|Fantasy,101,PG,35000000,4.6
A Good Year,Comedy|Drama|Romance,117,PG-13,35000000,6.9
Radio Flyer,Drama,114,PG-13,35000000,6.9
"Blood In, Blood Out ",Crime|Drama,330,R,35000000,8
Smilla's Sense of Snow,Action|Drama|Sci-Fi|Thriller,121,R,35000000,6.4
Femme Fatale,Crime|Drama|Mystery|Thriller,114,R,35000000,6.3
Lion of the Desert,Biography|Drama|History|War,156,PG,35000000,8.4
Ride with the Devil,Drama|Romance|War|Western,148,R,35000000,6.8
Bandidas,Action|Comedy|Crime|Western,93,PG-13,32000000,5.7
The Maze Runner,Action|Mystery|Sci-Fi|Thriller,113,PG-13,34000000,6.8
Unfinished Business,Comedy,91,R,35000000,5.4
The Age of Innocence,Drama|Romance,139,PG,30000000,7.2
The Fountain,Drama|Sci-Fi,96,PG-13,35000000,7.3
Chill Factor,Action|Adventure|Comedy|Drama|Thriller,102,R,34000000,5.2
Stolen,Action|Crime|Drama|Thriller,96,R,35000000,5.5
Ponyo,Adventure|Animation|Family|Fantasy,101,G,34000000,7.7
The Longest Ride,Drama|Romance,128,PG-13,34000000,7.1
The Astronaut's Wife,Drama|Sci-Fi|Thriller,109,R,34000000,5.3
I Dreamed of Africa,Adventure|Drama|Romance,114,PG-13,34000000,5.6
Playing for Keeps,Comedy|Romance|Sport,105,PG-13,35000000,5.7
Mandela: Long Walk to Freedom,Biography|Drama|History,141,PG-13,35000000,7.1
Reds,Biography|Drama|History|Romance,195,PG,35000000,7.5
A Few Good Men,Drama|Thriller,138,R,40000000,7.6
Exit Wounds,Action|Comedy|Crime|Drama|Thriller,101,R,33000000,5.5
Big Momma's House,Action|Comedy|Crime,99,PG-13,30000000,5.1
The Darkest Hour,Action|Adventure|Horror|Sci-Fi|Thriller,89,PG-13,30000000,4.9
Step Up Revolution,Drama|Music|Romance,99,PG-13,33000000,6.5
Snakes on a Plane,Action|Adventure|Crime|Drama|Thriller,105,R,33000000,5.6
The Watcher,Crime|Horror|Mystery|Thriller,97,R,33000000,5.3
The Punisher,Action|Crime|Drama|Thriller,140,R,33000000,6.5
Goal! The Dream Begins,Drama|Romance|Sport,118,PG-13,10000000,6.8
Safe,Action|Crime|Thriller,94,R,30000000,6.5
Pushing Tin,Comedy|Drama|Romance,124,R,38000000,6
Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Fantasy|Sci-Fi,134,PG,32500000,8.4
Doomsday,Action|Sci-Fi|Thriller,113,R,30000000,6
The Reader,Drama|Romance,124,R,32000000,7.6
Elf,Comedy|Family|Fantasy|Romance,97,PG,33000000,6.9
Phenomenon,Drama|Fantasy|Romance|Sci-Fi,123,PG,32000000,6.4
Snow Dogs,Adventure|Comedy|Family|Sport,99,PG,35000000,5.1
Scrooged,Comedy|Drama|Fantasy,101,PG-13,32000000,7
Nacho Libre,Comedy|Family|Sport,92,PG,32000000,5.7
Bridesmaids,Comedy|Romance,131,R,32500000,6.8
This Is the End,Comedy|Fantasy,107,R,32000000,6.7
Stigmata,Horror,103,R,29000000,6.2
Men of Honor,Biography|Drama,129,R,32000000,7.2
Takers,Action|Crime|Thriller,107,PG-13,20000000,6.2
The Big Wedding,Comedy,89,R,35000000,5.6
"Big Mommas: Like Father, Like Son ",Action|Comedy|Crime,113,PG-13,32000000,4.4
Source Code,Mystery|Sci-Fi|Thriller,93,PG-13,32000000,7.5
Alive,Adventure|Biography|Drama|Thriller,120,R,32000000,7.1
The Number 23,Mystery|Thriller,98,R,32000000,6.4
The Young and Prodigious T.S. Spivet,Action|Adventure|Drama|Family,105,PG,33000000,7.1
1941,Action|Comedy|War,142,PG,35000000,5.9
Dreamer: Inspired by a True Story,Drama|Family|Sport,98,PG,32000000,6.9
A History of Violence,Crime|Drama|Thriller,96,R,32000000,7.5
Transporter 2,Action|Crime|Thriller,87,PG-13,32000000,6.3
The Quick and the Dead,Action|Thriller|Western,107,R,32000000,6.4
Laws of Attraction,Comedy|Romance,90,PG-13,28000000,5.9
Bringing Out the Dead,Drama|Thriller,121,R,55000000,6.8
Repo Men,Action|Crime|Sci-Fi|Thriller,119,R,32000000,6.3
Dragon Wars: D-War,Action|Drama|Fantasy|Horror|Thriller,107,PG-13,35000000,3.6
Bogus,Comedy|Family|Fantasy,110,PG,30000000,5.3
The Incredible Burt Wonderstone,Comedy,100,PG-13,30000000,5.9
Cats Don't Dance,Animation|Comedy|Family|Fantasy|Musical,75,G,32000000,6.9
Cradle Will Rock,Drama,132,R,32000000,6.9
The Good German,Drama|Mystery|Thriller,105,R,32000000,6.1
George and the Dragon,Action|Adventure|Comedy|Fantasy|Romance,93,PG,32000000,5.7
Apocalypse Now,Drama|War,289,R,31500000,8.5
Going the Distance,Comedy|Romance,102,R,32000000,6.3
Mr. Holland's Opus,Drama|Music,143,PG,6500000,7.3
Criminal,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,113,R,31500000,6.3
Out of Africa,Biography|Drama|Romance,161,PG,31000000,7.2
Flight,Drama|Thriller,138,R,31000000,7.3
Moonraker,Action|Adventure|Sci-Fi|Thriller,126,PG,34000000,6.3
The Grand Budapest Hotel,Adventure|Comedy|Crime|Drama,99,R,25000000,8.1
Hearts in Atlantis,Drama|Mystery,101,PG-13,31000000,6.9
Arachnophobia,Comedy|Fantasy|Horror|Thriller,103,PG-13,31000000,6.3
Frequency,Crime|Drama|Mystery|Sci-Fi|Thriller,118,PG-13,31000000,7.3
Ghostbusters,Action|Comedy|Fantasy|Sci-Fi,116,PG-13,144000000,5.5
Vacation,Adventure|Comedy,99,R,31000000,6.1
Get Shorty,Comedy|Crime|Thriller,105,R,30250000,6.9
Chicago,Comedy|Crime|Musical,113,PG-13,45000000,7.2
Big Daddy,Comedy|Drama,93,PG-13,34200000,6.4
American Pie 2,Comedy,108,R,30000000,6.4
Toy Story,Adventure|Animation|Comedy|Family|Fantasy,74,G,30000000,8.3
Speed,Action|Adventure|Crime|Thriller,116,R,25000000,7.2
The Vow,Drama|Romance,104,PG-13,30000000,6.8
Extraordinary Measures,Drama,106,PG,31000000,6.5
Remember the Titans,Biography|Drama|Sport,120,PG,30000000,7.8
The Hunt for Red October,Action|Adventure|Thriller,135,PG,30000000,7.6
Lee Daniels' The Butler,Biography|Drama,132,PG-13,30000000,7.2
Dodgeball: A True Underdog Story,Comedy|Sport,92,PG-13,20000000,6.7
The Addams Family,Comedy|Fantasy,99,PG-13,38000000,6.8
Ace Ventura: When Nature Calls,Adventure|Comedy,90,PG-13,30000000,6.3
The Princess Diaries,Comedy|Family|Romance,111,G,37000000,6.2
The First Wives Club,Comedy,103,PG,26000000,6.2
Se7en,Crime|Drama|Mystery|Thriller,127,R,33000000,8.6
District 9,Action|Sci-Fi|Thriller,112,R,30000000,8
The SpongeBob SquarePants Movie,Adventure|Animation|Comedy|Family|Fantasy,87,PG,30000000,7
Mystic River,Crime|Drama|Mystery|Thriller,138,R,25000000,8
Million Dollar Baby,Drama|Sport,132,PG-13,30000000,8.1
Analyze This,Comedy|Crime,103,R,30000000,6.7
The Notebook,Drama|Romance,123,PG-13,29000000,7.9
27 Dresses,Comedy|Romance,111,PG-13,30000000,6.1
Hannah Montana: The Movie,Comedy|Drama|Family|Music|Romance,102,G,30000000,4.2
Rugrats in Paris: The Movie,Adventure|Animation|Comedy|Family|Romance,78,G,30000000,6.1
The Prince of Tides,Drama|Romance,132,R,30000000,6.6
Legends of the Fall,Drama|Romance|War|Western,133,R,30000000,7.5
Up in the Air,Drama|Romance,108,R,25000000,7.4
About Schmidt,Comedy|Drama,125,R,30000000,7.2
Warm Bodies,Comedy|Horror|Romance,98,PG-13,35000000,6.9
Looper,Action|Crime|Drama|Sci-Fi|Thriller,119,R,30000000,7.4
Down to Earth,Comedy|Fantasy,87,PG-13,30000000,5.4
Babe,Comedy|Drama|Family,91,G,30000000,6.8
Hope Springs,Comedy|Drama|Romance,100,PG-13,30000000,6.3
Forgetting Sarah Marshall,Comedy|Drama|Romance,118,R,30000000,7.2
Four Brothers,Action|Crime|Drama|Mystery|Thriller,109,R,45000000,6.9
Baby Mama,Comedy|Romance,99,PG-13,30000000,6
Hope Floats,Drama|Romance,114,PG-13,30000000,5.9
Bride Wars,Comedy|Romance,89,PG,30000000,5.4
Without a Paddle,Adventure|Comedy|Mystery,95,PG-13,19000000,5.9
13 Going on 30,Comedy|Fantasy|Romance,98,PG-13,37000000,6.1
Midnight in Paris,Comedy|Fantasy|Romance,94,PG-13,17000000,7.7
The Nut Job,Adventure|Animation|Comedy|Family,85,PG,42000000,5.8
Blow,Biography|Crime|Drama,124,R,30000000,7.6
Message in a Bottle,Drama|Romance,131,PG-13,55000000,6.1
Star Trek V: The Final Frontier,Action|Adventure|Sci-Fi|Thriller,107,PG,27800000,5.4
Like Mike,Comedy|Family|Fantasy|Sport,99,PG,30000000,5.1
Naked Gun 33 1/3: The Final Insult,Comedy|Crime,83,PG-13,30000000,6.4
A View to a Kill,Action|Adventure|Thriller,131,PG,30000000,6.3
The Curse of the Were-Rabbit,Animation|Comedy|Family|Mystery|Sci-Fi,85,G,30000000,7.5
P.S. I Love You,Drama|Romance,126,PG-13,30000000,7.1
Atonement,Drama|Mystery|Romance|War,123,R,30000000,7.8
Letters to Juliet,Comedy|Drama|Romance,105,PG,30000000,6.5
Black Rain,Action|Crime|Thriller,125,R,30000000,6.6
Corpse Bride,Animation|Drama|Family|Fantasy|Musical|Romance,77,PG,40000000,7.4
Sicario,Action|Crime|Drama|Mystery|Thriller,121,R,30000000,7.6
Southpaw,Drama|Sport,124,R,30000000,7.5
Drag Me to Hell,Horror|Thriller,99,PG-13,30000000,6.6
The Age of Adaline,Drama|Fantasy|Romance,112,PG-13,25000000,7.2
Secondhand Lions,Comedy|Drama|Family,111,PG,30000000,7.6
Step Up 3D,Drama|Music|Romance,107,PG-13,30000000,6.2
Blue Crush,Drama|Romance|Sport,104,PG-13,30000000,5.6
Stranger Than Fiction,Comedy|Drama|Fantasy|Romance,113,PG-13,38000000,7.6
30 Days of Night,Horror,113,R,32000000,6.6
The Cabin in the Woods,Fantasy|Horror|Mystery|Thriller,95,R,30000000,7
Meet the Spartans,Comedy,86,PG-13,30000000,2.7
Midnight Run,Action|Comedy|Crime|Thriller,126,R,30000000,7.6
The Running Man,Action|Crime|Sci-Fi|Thriller,101,R,27000000,6.6
Little Shop of Horrors,Comedy|Horror|Musical|Sci-Fi,102,PG-13,25000000,6.9
Hanna,Action|Drama|Thriller,111,PG-13,30000000,6.8
Mortal Kombat: Annihilation,Action|Adventure|Fantasy|Sci-Fi|Thriller,95,PG-13,30000000,3.7
Larry Crowne,Comedy|Drama|Romance,98,PG-13,30000000,6.1
Carrie,Drama|Fantasy|Horror,100,R,30000000,5.9
Take the Lead,Drama|Music,118,PG-13,30000000,6.7
Gridiron Gang,Crime|Drama|Sport,125,PG-13,30000000,6.9
What's the Worst That Could Happen?,Comedy|Crime,94,PG-13,45000000,5.5
9,Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller,79,PG-13,30000000,7.1
Side Effects,Crime|Drama|Thriller,106,R,30000000,7.1
Winnie the Pooh,Adventure|Animation|Comedy|Family|Musical,63,G,30000000,7.3
Dumb and Dumberer: When Harry Met Lloyd,Comedy,85,PG-13,19000000,3.4
Bulworth,Comedy|Drama|Romance,108,R,30000000,6.8
Get on Up,Biography|Drama|Music,139,PG-13,30000000,6.9
One True Thing,Drama,127,R,30000000,7
Virtuosity,Action|Crime|Sci-Fi|Thriller,106,R,30000000,5.5
My Super Ex-Girlfriend,Comedy|Romance|Sci-Fi,95,PG-13,30000000,5.1
Deliver Us from Evil,Horror|Mystery|Thriller,118,R,30000000,6.2
Sanctum,Adventure|Drama|Thriller,108,R,30000000,5.9
Little Black Book,Comedy|Drama|Romance,105,PG-13,35000000,5.2
The Five-Year Engagement,Comedy|Romance,131,R,30000000,6.2
Mr 3000,Comedy|Drama|Romance|Sport,104,PG-13,30000000,5.5
The Next Three Days,Crime|Drama|Romance|Thriller,133,PG-13,35000000,7.4
Ultraviolet,Action|Horror|Sci-Fi|Thriller,94,PG-13,30000000,4.4
Assault on Precinct 13,Action|Crime|Drama|Thriller,109,R,20000000,6.3
The Replacement Killers,Action|Crime|Thriller,96,R,30000000,6.1
Fled,Action|Adventure|Crime|Drama|Romance,105,R,25000000,5.3
Eight Legged Freaks,Action|Comedy|Horror,99,PG-13,30000000,5.4
Love & Other Drugs,Comedy|Drama|Romance,112,R,30000000,6.7
